student_id,hours_studied,attendance,sleep_hours,exam_score,motivation,tutoring_sessions,family_income
2524,18,96,7,72,3,2,2
2525,26,94,9,70,2,0,1
2526,23,63,7,65,2,2,2
2527,23,64,8,66,1,3,1
2528,24,80,7,67,1,0,2
2529,32,84,10,73,2,1,1
2530,13,71,6,65,1,4,3
2531,23,89,6,74,2,4,2
2532,14,84,7,66,2,0,3
2533,23,73,6,67,2,1,3
2534,14,61,5,58,1,0,1
2535,17,90,8,71,2,2,1
2536,18,69,4,63,3,1,2
2537,26,93,6,73,2,1,2
2538,26,77,5,68,2,1,2
2539,13,83,7,66,2,4,1
2540,20,95,4,68,2,3,1
2541,16,95,8,66,1,2,2
2542,12,75,8,62,1,1,2
2543,19,68,5,78,2,0,2
2544,18,91,7,68,2,1,2
2545,35,77,8,77,2,5,3
2546,23,68,8,65,2,1,2
2547,12,96,5,73,1,3,3
2548,17,68,5,64,2,4,1
2549,26,61,9,67,2,0,3
2550,33,61,6,69,2,1,2
2551,10,85,6,60,3,1,1
2552,9,86,8,66,3,0,2
2553,31,72,5,70,3,2,1
2554,22,73,7,66,1,2,1
2555,15,74,8,64,2,1,2
2556,23,87,5,70,2,1,3
2557,4,62,6,58,3,3,3
2558,20,97,5,69,2,0,1
2559,22,69,6,64,1,0,3
2560,26,100,9,72,2,2,2
2561,14,67,9,60,1,1,1
2562,21,91,7,70,3,2,3
2563,14,69,8,62,2,1,3
2564,22,63,8,66,2,1,3
2565,15,95,6,66,1,0,2
2566,18,94,7,65,2,1,1
2567,14,76,5,64,2,1,1
2568,24,88,6,72,2,1,3
2569,25,82,7,71,3,3,1
2570,19,94,5,68,2,1,2
2571,20,73,5,68,2,2,2
2572,11,81,6,64,3,2,3
2573,18,79,9,65,2,3,2
2574,20,74,9,64,2,1,1
2575,36,96,7,75,2,1,1
2576,13,67,8,61,2,2,1
2577,29,66,6,68,2,0,2
2578,26,83,4,70,1,2,1
2579,22,86,6,71,2,5,3
2580,31,68,7,66,1,0,1
2581,22,76,7,66,1,0,1
2582,22,98,7,70,1,0,1
2583,20,70,7,62,2,0,1
2584,27,87,6,72,1,4,3
2585,27,90,8,72,3,0,2
2586,16,78,5,63,2,2,1
2587,12,98,8,69,2,5,1
2588,19,89,6,68,2,0,2
2589,15,78,10,67,1,0,2
2590,20,83,7,71,3,3,1
2591,27,88,6,67,1,2,1
2592,17,84,6,62,1,0,2
2593,20,95,6,69,2,0,1
2594,20,74,8,67,2,2,1
2595,25,72,7,71,2,2,1
2596,7,69,8,87,3,1,2
2597,16,62,8,62,2,2,3
2598,21,62,7,64,2,2,1
2599,27,95,8,74,3,3,2
2600,17,87,9,69,2,0,1
2601,9,86,8,65,2,1,1
2602,24,85,7,66,2,2,2
2603,16,94,8,70,1,3,2
2604,13,79,5,68,2,3,2
2605,16,95,10,70,2,4,3
2606,19,74,8,68,3,1,2
2607,16,97,8,69,2,0,1
2608,7,88,7,66,1,2,2
2609,25,70,4,65,2,0,1
2610,28,83,7,71,2,1,2
2611,24,81,7,66,2,1,1
2612,13,66,6,61,1,2,1
2613,19,84,6,69,2,3,2
2614,20,73,6,65,1,1,2
2615,24,62,8,63,2,0,2
2616,24,98,9,73,3,2,1
2617,16,86,7,68,1,1,1
2618,20,95,6,70,2,1,3
2619,23,87,6,72,2,3,2
2620,29,74,7,68,2,3,2
2621,24,81,7,68,2,0,3
2622,25,87,8,71,2,1,1
2623,21,98,6,68,2,1,2
2624,28,70,8,70,3,3,1
2625,22,95,8,70,2,2,1
2626,15,97,6,69,1,2,2
2627,28,87,4,73,3,2,1
2628,24,97,6,72,1,1,2
2629,17,76,9,67,2,0,2
2630,17,98,4,69,2,2,1
2631,22,88,9,68,2,1,3
2632,23,62,4,64,2,0,2
2633,21,96,6,71,1,2,2
2634,22,79,6,68,2,1,2
2635,30,78,10,70,2,1,1
2636,26,83,7,72,2,3,1
2637,21,66,7,65,3,2,1
2638,26,79,6,70,2,1,1
2639,14,93,8,69,1,2,1
2640,22,61,6,64,1,0,2
2641,31,71,7,67,2,3,1
2642,19,60,6,65,3,1,1
2643,15,77,8,62,2,0,2
2644,16,89,8,68,2,2,1
2645,13,92,6,68,3,2,1
2646,15,98,6,68,1,1,2
2647,18,84,6,68,2,4,3
2648,12,70,7,62,2,1,1
2649,20,97,8,72,1,4,2
2650,25,91,7,69,2,1,2
2651,15,83,4,68,1,3,1
2652,29,88,8,71,2,4,1
2653,23,97,5,69,2,0,2
2654,26,88,6,71,2,1,3
2655,16,75,7,65,1,2,1
2656,25,89,7,68,2,1,1
2657,13,62,8,60,1,1,1
2658,25,75,6,68,1,3,3
2659,21,76,6,66,2,1,2
2660,23,67,7,66,1,4,1
2661,13,61,8,62,1,4,1
2662,15,65,8,61,2,2,1
2663,24,86,7,69,1,2,1
2664,14,92,9,69,3,1,3
2665,23,100,9,74,2,4,3
2667,25,84,5,67,2,0,1
2668,13,97,8,69,3,1,1
2669,23,67,7,66,2,1,1
2670,24,89,6,72,2,2,3
2671,16,90,6,69,2,2,3
2672,23,64,7,65,2,0,2
2673,22,94,6,72,1,0,3
2674,17,93,7,69,1,2,2
2675,14,61,7,60,2,3,1
2676,8,64,7,61,3,0,3
2677,22,62,8,63,2,1,2
2678,11,73,7,63,2,3,2
2679,21,80,6,68,3,1,3
2680,18,81,4,68,1,1,2
2681,24,71,8,65,2,1,1
2682,18,96,7,71,2,1,3
2683,18,75,7,64,1,1,1
2684,24,62,9,65,2,1,2
2685,22,72,5,67,1,2,2
2686,22,81,7,67,1,0,1
2687,23,76,6,67,2,1,1
2688,11,71,8,87,2,1,1
2689,25,65,4,67,3,1,3
2690,24,93,8,72,3,4,2
2691,14,100,8,69,3,0,1
2692,19,73,6,65,1,1,3
2693,20,75,7,66,1,1,1
2694,19,85,6,70,1,3,2
2695,22,89,8,71,2,0,2
2696,29,76,8,67,1,1,1
2697,26,96,5,72,2,0,2
2698,12,82,5,63,2,0,1
2699,24,78,9,67,1,0,1
2700,28,86,10,72,2,6,1
2701,22,98,8,72,1,1,3
2702,27,92,8,70,2,1,1
2703,32,62,7,67,1,0,1
2704,26,73,7,68,3,0,2
2705,21,79,8,67,3,1,1
2706,26,73,7,70,1,3,1
2707,21,88,9,67,3,1,2
2708,20,93,7,71,2,1,3
2709,18,89,7,69,2,1,3
2710,29,100,7,74,2,3,1
2711,15,71,7,63,2,0,2
2712,29,95,9,72,2,0,2
2713,23,91,7,71,1,2,1
2714,12,74,7,64,2,1,1
2715,22,89,7,69,2,1,3
2716,7,64,6,62,2,2,1
2717,24,92,5,69,2,1,2
2718,25,81,9,68,1,2,1
2719,16,72,9,67,3,6,1
2720,21,86,9,71,3,2,2
2721,32,86,5,70,1,1,2
2722,17,68,9,63,2,2,2
2723,14,61,10,60,2,0,3
2724,29,77,9,69,2,0,1
2725,32,83,9,71,2,3,1
2726,20,95,8,69,2,1,3
2727,26,97,6,73,2,2,2
2728,28,81,8,73,2,1,3
2729,16,90,5,68,2,1,1
2730,17,78,6,67,2,2,1
2731,27,90,7,74,3,2,2
2732,30,68,7,68,2,3,1
2733,23,75,8,69,1,1,2
2734,15,85,4,69,2,4,1
2735,32,61,7,68,2,0,1
2736,17,89,8,66,2,1,1
2737,18,93,8,69,2,3,1
2738,22,76,8,66,2,1,1
2739,29,78,7,72,3,5,1
2740,25,94,6,69,1,1,2
2741,22,91,8,68,2,1,1
2742,23,72,7,66,2,1,1
2743,20,73,8,65,3,1,1
2744,23,87,8,71,3,2,1
2745,5,83,7,61,2,2,1
2746,18,66,6,63,2,1,1
2747,21,72,9,66,1,1,2
2748,13,96,8,69,2,0,3
2749,22,88,10,71,2,0,2
2750,19,99,8,73,3,0,3
2751,31,91,8,72,1,2,1
2752,29,98,5,73,1,2,2
2753,17,69,7,65,2,1,1
2754,19,91,7,71,2,1,3
2755,20,61,8,65,2,1,1
2756,17,87,8,67,1,1,2
2757,21,79,8,69,2,1,1
2758,15,74,10,63,1,0,1
2759,13,94,6,68,3,2,2
2760,24,94,8,70,3,1,1
2761,24,61,8,64,1,1,1
2762,15,84,10,64,2,1,3
2763,25,75,8,68,3,1,1
2764,16,77,8,65,2,0,3
2765,22,93,8,70,2,0,3
2766,25,72,8,66,1,0,2
2767,20,98,9,70,1,1,1
2768,23,67,6,66,3,3,1
2769,17,87,6,69,2,2,1
2770,19,87,10,69,3,2,2
2771,19,70,4,64,2,1,1
2772,16,73,7,64,1,1,1
2773,19,93,7,69,2,1,2
2774,11,90,7,67,3,3,2
2775,17,73,9,63,1,2,2
2776,18,81,8,67,1,1,2
2777,18,62,6,65,1,3,2
2778,19,68,6,64,1,2,1
2779,20,79,7,68,1,3,3
2780,23,63,9,64,3,0,3
2781,25,94,7,70,1,2,1
2782,16,89,7,70,3,0,1
2783,13,98,6,67,2,1,3
2784,14,88,8,69,2,2,2
2785,17,98,7,70,2,2,1
2786,18,82,6,69,2,5,2
2787,15,84,9,65,2,1,2
2788,12,99,10,66,2,0,1
2789,17,86,7,70,2,2,2
2790,21,61,7,63,1,1,1
2791,24,89,5,69,2,3,3
2792,17,96,8,74,2,4,1
2793,18,92,8,70,1,2,3
2794,14,83,7,66,2,1,1
2795,20,87,6,68,2,0,1
2796,15,100,10,67,2,2,2
2797,23,64,8,66,1,2,2
2798,9,87,6,65,2,0,1
2799,18,71,8,66,2,3,3
2800,22,86,7,69,2,1,3
2801,21,84,7,67,2,2,1
2802,36,66,8,69,3,1,2
2803,22,68,4,66,3,2,2
2804,14,85,4,64,3,2,3
2805,19,65,9,61,1,1,2
2806,9,71,7,61,2,0,1
2807,20,93,6,70,1,1,2
2808,15,73,5,65,2,1,2
2809,25,80,7,67,2,1,2
2810,17,98,7,69,2,0,3
2811,19,69,9,63,2,2,2
2812,16,76,8,66,3,1,3
2813,30,84,7,73,2,3,2
2814,18,90,8,68,3,0,1
2815,31,96,9,74,3,0,1
2816,25,97,8,70,2,0,2
2817,23,91,8,68,2,0,2
2818,22,69,7,67,1,1,3
2819,22,61,6,65,1,1,2
2820,8,75,5,66,2,5,3
2821,18,66,5,64,2,0,1
2822,25,88,8,72,1,1,3
2823,20,86,8,70,3,2,2
2824,12,62,9,60,2,1,1
2825,20,93,8,68,2,1,1
2826,30,70,9,71,2,1,3
2827,27,77,7,68,1,1,3
2828,20,87,8,67,1,2,1
2829,26,77,5,70,1,1,1
2830,18,78,7,65,3,0,3
2831,10,63,4,60,2,0,1
2832,14,76,7,65,1,2,3
2833,29,91,9,70,1,0,1
2834,18,97,7,69,2,4,1
2835,19,77,8,64,2,1,1
2836,18,77,7,67,2,2,3
2837,31,88,6,73,1,2,3
2838,30,98,7,74,3,1,1
2839,33,71,9,67,2,0,2
2840,19,78,8,66,2,2,3
2841,22,92,6,69,2,4,3
2842,11,84,5,64,1,1,1
2843,29,64,7,69,2,0,3
2844,13,85,6,66,2,1,1
2845,21,67,7,65,2,1,2
2846,13,80,5,67,3,1,2
2847,16,81,9,67,2,3,2
2848,15,95,7,68,3,0,1
2849,16,78,7,65,2,4,2
2850,17,71,6,66,1,4,2
2851,17,69,7,65,1,2,1
2852,25,95,7,71,3,0,1
2853,13,67,6,63,2,0,1
2854,21,77,7,70,1,2,3
2855,27,67,9,70,3,0,3
2856,17,91,4,67,3,3,1
2857,16,79,7,68,3,2,3
2858,19,74,6,63,2,0,3
2859,27,74,9,70,1,3,3
2860,21,94,7,69,1,1,1
2861,17,82,5,66,2,1,2
2862,23,89,7,70,2,2,1
2863,13,96,8,68,1,1,2
2864,24,96,10,70,2,0,3
2865,22,73,4,67,2,0,1
2866,18,98,5,69,2,0,2
2867,15,61,9,64,2,2,2
2868,15,75,5,62,1,1,1
2869,23,96,7,71,2,1,1
2870,27,71,6,69,2,2,2
2871,16,71,6,62,1,0,3
2872,23,72,7,66,3,0,2
2873,7,84,7,64,1,3,1
2874,16,78,9,66,2,3,1
2875,20,89,9,72,2,2,3
2876,15,96,8,71,2,3,2
2877,14,87,7,65,2,0,1
2878,16,68,7,65,2,1,2
2879,22,97,8,70,2,1,1
2880,19,71,9,68,3,1,3
2881,7,66,8,57,3,0,1
2882,7,64,9,59,3,4,1
2883,16,83,6,64,2,0,2
2884,23,65,9,67,2,2,2
2885,4,66,8,60,1,2,1
2886,17,72,6,67,1,3,1
2887,17,71,7,65,1,2,1
2888,28,84,7,71,2,1,2
2889,18,93,7,67,2,0,1
2890,22,90,7,69,1,0,1
2891,21,70,5,68,3,1,1
2892,7,70,6,59,2,0,3
2893,25,99,7,75,1,3,2
2894,21,60,6,59,1,0,2
2895,23,95,6,71,1,0,2
2896,44,68,9,71,1,3,2
2897,7,98,7,66,3,0,2
2898,30,74,10,69,2,1,3
2899,18,78,7,65,1,4,1
2900,22,88,9,68,1,3,1
2901,20,84,7,68,2,5,1
2902,17,73,6,67,3,1,2
2903,17,82,7,68,2,1,2
2904,22,89,9,68,2,0,2
2905,11,62,7,88,3,3,3
2906,25,60,8,66,2,1,2
2907,18,78,7,67,3,3,1
2908,13,65,7,63,1,2,2
2909,17,87,7,68,2,3,1
2910,28,69,6,65,1,2,2
2911,17,77,7,67,2,1,1
2912,22,68,8,67,2,3,2
2913,16,82,7,67,2,1,3
2914,25,65,7,64,1,1,1
2915,24,61,8,61,2,1,1
2916,31,62,7,65,2,2,2
2917,19,98,7,70,3,1,2
2918,24,66,8,67,2,0,2
2919,21,88,7,68,2,1,1
2920,28,63,7,65,2,1,1
2921,16,64,8,63,1,3,3
2922,24,80,7,72,2,1,3
2923,19,79,7,68,2,2,3
2924,20,98,7,73,2,2,2
2925,21,98,7,71,3,0,2
2926,22,91,5,70,2,3,1
2927,19,84,7,68,1,0,2
2928,21,78,10,68,2,3,3
2929,29,74,6,68,1,2,1
2930,26,98,6,71,2,1,1
2931,25,84,10,70,1,4,2
2932,17,83,6,67,2,2,2
2933,15,69,9,61,2,0,3
2934,26,62,7,64,1,1,2
2935,25,98,7,72,2,1,2
2936,29,73,7,67,1,1,1
2937,16,78,8,65,3,1,2
2938,19,65,5,64,3,1,3
2939,10,93,7,66,2,0,1
2940,18,61,6,62,2,1,2
2941,26,93,4,70,2,2,1
2942,17,66,9,64,2,1,2
2943,24,95,4,70,1,3,1
2944,19,89,10,66,2,1,1
2945,22,67,8,62,2,0,2
2946,13,83,5,63,3,4,1
2947,21,73,9,66,3,2,2
2948,2,67,6,58,1,1,1
2949,19,94,6,70,2,1,1
2950,10,76,4,63,2,1,3
2951,27,76,6,70,3,0,2
2952,25,67,6,65,2,1,1
2953,23,75,8,67,2,5,2
2954,29,95,9,73,2,1,1
2955,14,75,5,82,2,0,2
2956,30,98,7,71,3,0,1
2957,26,98,4,73,1,1,1
2958,19,66,7,65,1,1,3
2959,27,67,10,67,2,1,1
2960,13,95,4,67,1,1,1
2961,15,76,5,69,2,4,2
2962,16,60,8,61,1,0,1
2963,17,71,8,64,2,3,2
2964,14,84,6,64,1,1,3
2965,27,92,9,68,1,2,1
2966,18,65,6,62,2,1,2
2967,22,64,10,66,3,5,2
2968,17,97,8,70,2,1,1
2969,9,90,9,67,1,3,2
2970,22,84,8,70,2,2,2
2971,9,91,8,65,3,0,2
2972,20,77,8,65,2,1,2
2973,12,90,9,70,2,3,2
2974,32,75,7,72,3,1,2
2975,25,70,6,65,1,0,1
2976,21,89,7,71,2,1,2
2977,28,77,6,71,1,3,2
2978,15,99,6,72,3,1,3
2979,23,74,9,64,1,0,2
2980,21,97,8,72,3,2,3
2981,22,97,8,71,2,1,2
2982,28,70,9,66,1,0,1
2983,24,92,8,71,2,3,2
2984,22,77,10,67,3,2,2
2985,10,97,4,69,1,1,1
2986,14,78,6,67,3,0,2
2987,19,90,6,71,2,0,3
2988,21,79,5,66,1,1,3
2989,13,69,7,62,1,1,2
2990,34,68,7,67,3,0,2
2991,29,77,10,70,3,2,1
2992,24,90,8,72,3,0,1
2993,20,84,6,69,2,3,2
2994,19,88,8,70,3,1,2
2995,14,71,4,64,2,0,2
2996,20,79,7,65,1,1,2
2997,22,62,7,66,2,2,2
2998,13,93,6,68,3,2,3
2999,22,100,7,72,2,2,1
3000,19,76,6,65,2,2,3
3001,9,60,6,60,2,3,1
3002,15,67,8,63,2,0,3
3003,18,86,9,66,1,3,1
3004,31,84,8,73,1,1,2
3005,23,92,6,71,1,4,1
3006,12,70,6,59,1,1,1
3007,23,91,6,70,2,5,1
3008,11,88,7,63,1,1,2
3009,26,73,6,67,2,1,2
3010,17,82,9,65,2,2,1
3011,19,66,7,64,2,5,2
3012,28,78,8,71,1,2,1
3013,12,95,5,70,2,2,3
3014,12,77,6,63,2,2,2
3015,16,94,8,68,2,3,1
3016,26,84,8,67,2,1,2
3017,11,68,5,66,2,1,3
3018,3,83,7,63,1,2,2
3019,17,80,7,65,2,0,2
3020,23,76,6,66,1,2,1
3021,27,65,8,65,2,2,1
3022,17,77,5,65,2,2,2
3023,18,63,6,63,2,2,2
3024,27,64,8,65,2,0,1
3025,9,77,7,62,2,1,1
3026,18,72,7,66,2,1,2
3027,21,97,7,71,2,1,3
3028,23,75,8,64,3,2,1
3029,17,90,8,67,1,0,2
3030,20,81,8,68,2,1,3
3031,5,88,7,63,2,3,1
3032,16,70,6,64,3,0,3
3033,23,98,6,74,2,1,1
3034,14,81,5,68,2,2,3
3035,20,93,6,68,1,1,2
3036,23,75,6,69,2,2,2
3037,18,64,9,61,2,4,1
3038,21,87,5,69,3,1,1
3039,14,60,9,61,1,3,3
3040,19,79,7,67,1,3,3
3041,24,68,7,63,2,0,1
3042,21,85,8,68,2,3,1
3043,16,99,5,68,1,0,1
3044,21,79,6,67,1,2,3
3045,24,93,5,69,3,1,3
3046,8,80,6,64,2,2,1
3047,27,80,6,67,1,1,1
3048,18,97,9,70,1,1,3
3049,23,96,6,72,1,5,1
3050,27,91,4,71,2,1,3
3051,12,72,6,62,3,1,1
3052,16,82,8,67,3,2,1
3053,18,69,9,64,2,3,1
3054,15,78,7,64,2,0,2
3055,30,79,6,70,2,1,1
3056,15,93,7,68,2,3,1
3057,17,96,8,70,2,1,2
3058,21,77,5,65,1,1,2
3059,13,61,7,59,1,2,3
3060,18,94,7,69,2,1,2
3061,22,67,7,67,3,2,1
3062,18,85,7,68,2,2,1
3063,19,61,6,62,1,1,2
3064,17,76,8,65,1,0,3
3065,11,99,7,69,2,0,3
3066,22,64,7,65,2,3,1
3067,31,77,5,68,3,1,2
3068,20,72,8,68,2,4,1
3069,21,96,6,71,3,3,2
3070,24,95,9,71,2,3,1
3071,12,70,5,66,3,1,3
3072,30,63,8,71,2,4,1
3073,21,85,4,66,1,2,1
3074,30,73,4,66,2,0,1
3075,16,87,6,69,2,2,2
3076,31,61,4,65,2,0,1
3077,25,65,8,66,2,2,1
3078,23,87,7,67,2,2,2
3079,21,68,9,66,1,1,3
3080,19,94,7,69,2,0,2
3081,27,62,7,66,2,2,1
3082,21,69,7,64,1,0,1
3083,8,100,6,70,2,0,1
3084,13,77,6,62,1,1,2
3085,19,88,5,67,3,1,1
3086,22,67,8,60,2,1,2
3087,20,84,7,66,1,1,3
3088,27,89,7,72,2,0,2
3089,8,73,10,63,2,2,2
3090,21,93,6,69,1,1,3
3092,25,76,7,69,2,2,2
3093,19,82,9,68,1,2,2
3094,23,83,7,66,2,3,1
3095,15,67,7,63,1,0,3
3096,28,76,10,70,3,1,2
3097,26,74,6,68,2,2,1
3098,24,76,7,68,2,2,2
3099,19,90,8,67,2,1,1
3100,23,79,6,67,1,1,1
3101,16,98,8,69,2,3,1
3102,25,72,6,68,1,3,1
3103,30,77,9,67,2,0,2
3104,26,91,8,70,1,0,2
3105,16,82,7,70,1,3,2
3106,22,82,5,66,2,2,2
3107,12,62,6,61,3,0,1
3108,23,76,7,68,2,2,1
3109,23,71,8,64,1,1,1
3110,9,100,7,66,2,1,1
3111,13,72,8,65,2,3,3
3112,18,95,8,73,2,3,2
3113,18,87,8,66,2,3,3
3114,13,74,7,65,2,2,1
3115,22,82,7,68,2,0,2
3116,22,94,7,69,1,0,1
3117,19,95,6,72,3,1,2
3118,15,66,9,63,2,3,2
3119,26,74,8,65,2,0,2
3120,30,73,9,69,1,0,2
3121,17,62,6,62,2,2,2
3122,16,84,8,66,1,0,2
3123,23,94,9,69,2,3,1
3124,18,75,9,67,2,2,1
3125,19,90,5,94,1,0,1
3126,24,85,7,71,3,2,2
3127,9,75,7,61,1,2,1
3128,28,66,9,68,2,2,1
3129,20,88,4,66,1,0,3
3130,18,94,5,71,2,0,3
3131,19,87,9,66,1,3,1
3132,20,61,6,60,2,2,1
3133,10,69,5,60,1,0,2
3134,29,63,9,66,3,3,2
3135,20,83,5,67,2,1,3
3136,23,90,9,67,1,4,2
3137,26,64,5,64,2,2,3
3138,14,94,5,66,2,0,2
3139,23,82,7,68,3,1,2
3140,18,88,6,70,2,1,2
3141,25,99,7,75,2,3,1
3142,7,63,10,86,2,0,1
3143,19,96,7,73,3,3,2
3144,16,65,9,61,2,1,3
3145,23,76,7,68,2,0,2
3146,23,94,8,70,2,1,1
3147,16,96,4,71,3,1,3
3148,16,80,8,71,3,2,2
3149,19,84,8,68,3,2,2
3150,15,88,6,70,2,2,1
3151,25,93,10,70,1,1,2
3152,18,65,6,62,1,0,2
3153,3,92,5,67,3,3,2
3154,18,79,8,68,3,3,2
3155,14,78,5,68,2,1,2
3156,10,77,7,64,1,2,1
3157,13,80,9,68,2,1,3
3158,21,98,8,69,2,0,2
3159,28,82,7,70,1,1,2
3160,22,98,6,73,2,4,1
3161,16,67,9,66,2,1,3
3162,23,89,5,68,1,0,1
3164,16,87,10,65,1,2,2
3165,13,84,8,66,3,2,1
3166,9,83,7,62,2,0,1
3167,18,94,7,67,1,3,2
3168,21,93,6,73,3,1,2
3169,19,65,6,65,2,2,2
3170,18,94,7,70,3,2,3
3171,14,77,8,68,2,3,2
3172,24,70,9,67,2,3,2
3173,12,95,4,66,3,2,1
3174,25,77,4,65,1,3,1
3175,14,92,9,66,1,1,2
3176,15,71,7,66,1,2,1
3177,11,60,7,60,3,2,1
3178,17,80,8,66,2,0,3
3179,26,64,7,68,1,2,1
3180,23,90,10,72,1,3,1
3181,26,71,8,68,2,1,2
3182,23,78,6,67,3,0,1
3183,13,63,6,62,3,0,2
3184,18,71,7,66,3,0,3
3185,15,91,6,69,2,0,1
3186,28,66,10,64,1,0,1
3187,13,86,7,63,2,0,2
3188,25,97,5,74,2,2,3
3189,25,87,8,72,2,0,2
3190,31,92,9,71,2,1,1
3191,18,64,9,64,2,2,2
3192,24,70,6,65,1,0,1
3193,34,96,5,75,3,1,2
3194,16,89,9,69,2,2,2
3195,11,86,5,65,2,1,2
3196,9,87,8,60,1,0,1
3197,24,77,6,69,2,2,3
3198,9,62,9,65,3,4,3
3199,18,91,5,67,1,0,3
3200,23,87,6,70,1,5,2
3201,21,79,8,66,1,1,1
3202,23,96,8,69,2,0,1
3203,21,73,9,69,2,2,2
3204,28,72,8,68,1,1,2
3205,14,95,8,70,2,5,2
3206,16,92,9,66,3,2,1
3207,15,81,5,65,1,0,2
3208,25,65,6,65,2,1,1
3209,25,69,5,65,2,1,3
3210,23,86,4,69,2,0,1
3211,27,75,8,69,2,4,2
3212,13,93,9,65,1,0,1
3213,30,98,8,76,3,1,1
3214,29,92,8,72,1,2,2
3215,24,75,7,67,2,2,2
3216,31,92,7,74,2,3,1
3217,10,74,10,66,3,2,2
3218,17,67,9,66,2,2,1
3219,16,61,6,66,3,4,3
3220,24,75,9,71,3,5,3
3221,14,96,9,66,2,0,1
3222,25,70,8,65,3,1,1
3223,28,68,8,69,2,1,3
3224,24,99,8,69,1,1,1
3225,22,61,5,63,1,2,1
3226,14,91,5,68,3,0,3
3227,15,73,8,64,2,1,3
3228,27,61,5,64,2,2,1
3229,25,97,5,73,3,1,1
3230,20,66,4,66,3,2,3
3231,17,82,6,67,1,4,1
3232,8,71,8,63,2,3,2
3233,14,63,8,61,3,1,1
3234,31,62,8,71,3,4,3
3235,12,65,6,61,2,1,2
3236,21,63,7,62,1,1,2
3237,26,90,8,74,2,1,3
3238,12,79,8,65,2,2,2
3239,21,74,6,64,1,2,1
3240,26,77,7,66,2,1,2
3241,20,97,4,72,2,1,2
3242,37,96,7,76,2,0,2
3243,10,89,6,67,2,4,1
3244,26,95,9,71,1,3,1
3245,19,73,6,65,2,1,2
3246,25,75,7,68,2,3,2
3247,23,85,6,68,1,1,1
3248,16,85,6,67,1,3,3
3249,21,79,8,64,2,1,1
3250,9,76,6,60,1,0,2
3251,24,99,10,70,1,1,1
3252,22,93,4,73,3,1,3
3253,24,77,8,69,1,2,3
3254,26,89,7,70,2,0,1
3255,22,71,7,64,1,1,1
3256,21,64,7,64,3,2,1
3257,15,74,8,65,2,0,3
3258,16,76,7,62,1,0,1
3259,27,61,9,64,2,0,2
3260,29,93,7,72,2,0,3
3261,19,74,5,64,3,1,1
3262,20,83,7,67,2,0,2
3263,15,63,9,64,1,4,3
3264,27,67,6,61,2,0,2
3265,24,96,5,72,2,1,1
3266,32,84,8,70,2,2,2
3267,15,98,8,70,2,4,1
3268,18,100,6,71,2,2,2
3269,21,75,7,68,1,1,2
3270,24,72,7,68,2,3,3
3271,19,94,7,70,2,0,1
3272,15,100,8,73,3,2,2
3273,25,85,6,69,1,2,2
3274,24,92,8,71,3,0,2
3275,15,91,6,64,1,1,1
3276,28,74,9,68,1,0,2
3277,27,83,10,69,2,0,3
3278,21,93,6,70,2,1,1
3279,20,88,5,67,2,1,1
3280,23,61,8,66,2,1,2
3281,15,73,7,65,2,2,2
3282,20,66,8,66,1,4,2
3283,7,69,6,61,2,0,1
3284,25,96,7,71,2,0,1
3285,11,61,6,60,2,5,3
3286,29,69,7,66,2,1,1
3287,18,72,5,61,1,1,2
3288,19,85,7,68,3,2,2
3289,16,81,5,68,3,2,1
3290,18,69,6,65,2,2,1
3291,29,67,7,65,2,3,1
3292,5,69,8,60,2,2,1
3293,28,80,8,67,1,2,1
3294,22,71,8,65,2,2,1
3295,13,98,5,70,3,1,3
3296,14,79,9,64,2,1,2
3297,30,62,6,68,2,2,1
3298,14,89,6,69,3,2,2
3299,13,73,7,65,3,0,3
3300,27,86,6,71,2,2,3
3301,22,71,8,65,1,1,2
3302,14,83,8,65,1,0,3
3303,21,91,6,68,3,0,2
3304,14,97,7,66,3,1,1
3305,27,70,7,65,2,1,3
3306,26,73,8,71,1,2,2
3307,23,79,6,68,2,3,2
3308,22,97,6,70,2,2,3
3309,31,96,5,74,1,3,1
3310,20,64,6,62,3,0,1
3311,13,65,5,61,1,1,2
3312,23,80,6,70,2,0,2
3313,33,64,9,65,2,0,2
3314,14,74,8,62,3,2,1
3315,18,66,9,65,2,2,3
3316,22,85,6,68,1,0,1
3317,20,98,4,70,2,2,2
3318,14,100,7,68,1,1,2
3319,27,75,10,69,2,3,2
3320,34,84,6,73,2,1,1
3321,21,94,7,71,2,1,2
3322,15,65,5,63,2,0,1
3323,11,88,7,66,1,2,2
3324,22,76,7,67,1,1,1
3325,27,68,4,64,2,0,1
3326,23,76,5,66,2,1,2
3327,20,63,5,69,2,2,3
3328,16,88,5,72,3,4,2
3329,13,70,6,63,2,1,2
3330,25,72,8,67,2,2,1
3331,25,65,6,64,2,1,2
3332,11,95,9,68,3,4,1
3333,30,80,6,71,3,1,3
3334,23,83,7,67,2,2,2
3335,28,83,8,67,2,1,1
3336,12,76,9,64,2,2,2
3337,12,68,6,63,1,5,3
3338,19,90,8,72,2,2,2
3339,23,65,6,63,1,2,1
3340,31,64,10,67,1,2,2
3341,24,88,5,68,2,1,1
3342,19,68,8,64,3,2,1
3343,14,72,9,65,2,4,2
3344,27,79,5,68,3,2,2
3345,14,78,8,66,2,2,1
3346,30,88,6,73,3,4,1
3347,18,85,10,68,2,1,3
